GeneID	BaseMean	Log2FC	StdErr	Wald_Stats	Pval	P_adj	Name	Notes
ECs4035	306.9841381	-0.946751306	0.403592257	-2.345811372	0.018985713	0.036650151	ECs4035	hypothetical protein
ECs4036	476.9097618	-2.869708994	0.426308475	-6.731531656	1.68E-11	9.61E-11	ECs4036	GIY-YIG nuclease superfamily protein
ECs4037	9199.545562	-2.87046895	0.312191101	-9.194589281	3.76E-20	4.00E-19	ECs4037	hypothetical protein
ECs4038	10866.6423	-3.015507692	0.335137649	-8.997818365	2.30E-19	2.31E-18	ECs4038	hypothetical protein
ECs4039	229.806467	0.434957314	0.457879544	0.949938296	0.342143606	0.451159134	ECs4039	collagenase
ECs4040	255.4021487	0.531026148	0.383737514	1.383826518	0.166411581	0.248995918	ECs4040	hypothetical protein
ECs4041	576.000208	-0.107106785	0.395903447	-0.270537642	0.786746662	0.848387698	ECs4041	hypothetical protein
ECs4042	1824.333945	2.236387073	0.289898071	7.714391014	1.22E-14	8.85E-14	ECs4042	tryptophan permease
ECs4043	115968.9458	3.694820652	0.40376859	9.150837253	5.65E-20	5.95E-19	ECs4043	ATP-dependent RNA helicase DeaD
ECs4044	172296.3975	0.905198779	0.233916615	3.869749819	0.000108947	0.000305809	ECs4044	Nlp family transcriptional regulator
ECs4045	159023.3904	1.021859134	0.358402634	2.851148504	0.004356162	0.009535605	ECs4045	polynucleotide phosphorylase
ECs4051	47816.93481	2.355624505	0.404889731	5.817940846	5.96E-09	2.73E-08	ECs4051	hypothetical protein
ECs4052	8614.165636	2.677689965	0.441286775	6.067913464	1.30E-09	6.31E-09	ECs4052	argininosuccinate synthase
ECs4053	585.1679183	0.121496273	0.304069909	0.399566908	0.689475534	0.772766922	ECs4053	alkaline phosphatase
ECs4059	7424.769481	1.846392254	0.290337917	6.359459598	2.02E-10	1.06E-09	ECs4059	RNA-binding protein YhbY
ECs4061	2150.931569	1.69736483	0.357242887	4.75129076	2.02E-06	7.15E-06	ECs4061	D-alanyl-D-alanine carboxypeptidase
ECs4063	3098.826723	3.147573864	0.251169867	12.531654	5.01E-36	1.24E-34	ECs4063	hypothetical protein
ECs4066	7876.1232	0.116462392	0.263828896	0.441431524	0.658900624	0.748109462	ECs4066	octaprenyl diphosphate synthase
ECs4067	85.92201157	1.104913476	0.531045977	2.080636184	0.037467219	0.06771139	ECs4067	Nlp family transcriptional regulator
ECs4068	11125.85797	2.668462962	0.298169906	8.949471124	3.57E-19	3.52E-18	ECs4068	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
ECs4069	5539.17029	3.065084445	0.313335924	9.782103511	1.34E-22	1.62E-21	ECs4069	hypothetical protein
ECs4070	576.9265177	0.416708133	0.31641605	1.316962691	0.187851131	0.276335808	ECs4070	hypothetical protein
ECs4071	3160.227776	-0.513867035	0.342681396	-1.499547513	0.133731652	0.207800778	ECs4071	hypothetical protein
ECs4072	1526.037128	-0.15874057	0.256256243	-0.619460303	0.535613166	0.642094773	ECs4072	hypothetical protein
ECs4073	1326.925571	1.408541899	0.310503745	4.536312116	5.72E-06	1.91E-05	ECs4073	hypothetical protein
ECs4074	1801.533394	0.145604365	0.282109498	0.516127129	0.605765622	0.704945406	ECs4074	ABC transporter ATP-binding protein
ECs4075	2262.168018	-0.731516706	0.364624507	-2.006219253	0.044832861	0.079508506	ECs4075	calcium/sodium:proton antiporter
ECs4076	1951.674521	0.389618836	0.319106212	1.220969135	0.222097706	0.316752387	ECs4076	D-arabinose 5-phosphate isomerase
ECs4077	8324.33525	0.575665478	0.291196387	1.976897734	0.048053191	0.084747216	ECs4077	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
ECs4078	1929.153445	0.715197584	0.253154266	2.825145301	0.004725918	0.010303301	ECs4078	hypothetical protein
ECs4079	3241.777537	0.964306528	0.298791239	3.227358778	0.001249387	0.002990236	ECs4079	lipopolysaccharide transport periplasmic protein LptA
ECs4080	5045.557483	1.216826366	0.354174912	3.435665045	0.000591101	0.001508145	ECs4080	ABC transporter ATP-binding protein
ECs4081	24937.59754	0.231595056	0.245344496	0.943958633	0.345190788	0.454291234	ECs4081	RNA polymerase factor sigma-54
ECs4082	6021.448999	-0.905434541	0.243927596	-3.711898764	0.00020571	0.000557738	ECs4082	sigma(54) modulation protein
ECs4083	7821.109632	1.113031602	0.317279139	3.508051631	0.000451401	0.001167127	ECs4083	PTS system transporter subunit IIA-like nitrogen-regulatory protein PtsN
ECs4084	6092.189	1.77585423	0.292783675	6.065414106	1.32E-09	6.41E-09	ECs4084	hypothetical protein
ECs4085	1321.970747	1.94051342	0.264788363	7.328544948	2.33E-13	1.54E-12	ECs4085	phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr)
ECs4086	6023.935184	0.3822986	0.380741072	1.004090781	0.315334859	0.421563582	ECs4086	hypothetical protein
ECs4088	1914.745307	-1.326567655	0.26732722	-4.962336635	6.97E-07	2.61E-06	ECs4088	isoprenoid biosynthesis protein with amidotransferase-like domain
ECs4089	11696.96985	-0.709781506	0.241067574	-2.944325919	0.00323659	0.007258173	ECs4089	aerobic respiration control sensor protein ArcB
ECs4090	361.4082841	-0.101295729	0.382910159	-0.264541764	0.791362487	0.852685198	ECs4090	hypothetical protein
ECs4093	3209.48681	3.019368538	0.297335997	10.15473595	3.16E-24	4.25E-23	ECs4093	hypothetical protein
ECs4094	222.7133665	0.394232936	0.694886799	0.567334041	0.570487253	0.674189546	ECs4094	hypothetical protein
ECs4095	116.1494774	-1.108790055	0.577355453	-1.920463465	0.054799384	0.095339294	ECs4095	N-acetylmannosamine kinase
ECs4096	183.1505447	-1.448432678	0.406523885	-3.562970669	0.000366682	0.000962806	ECs4096	N-acetylmannosamine-6-phosphate 2-epimerase
ECs4097	388.9104373	-1.730057121	0.367611902	-4.706205409	2.52E-06	8.87E-06	ECs4097	sialic acid transporter
ECs4098	187.1215341	-2.203057213	0.440706519	-4.998921315	5.77E-07	2.19E-06	ECs4098	N-acetylneuraminate lyase
ECs4099	2222.074636	-0.689499102	0.291293758	-2.36702326	0.017931806	0.034727224	ECs4099	transcriptional regulator NanR
ECs4100	69.3692076	-0.658449385	0.708910325	-0.928819008	0.352982892	0.462744659	ECs4100	cryptic C4-dicarboxylate transporter DcuD
ECs4105	14872.02943	3.540953999	0.463047705	7.647060897	2.06E-14	1.48E-13	ECs4105	hypothetical protein
ECs4106	14290.18352	-1.524876861	0.330327455	-4.616258319	3.91E-06	1.33E-05	ECs4106	cytochrome d ubiquinol oxidase subunit III
ECs4107	3698.309126	-0.9421875	0.250110769	-3.767080897	0.000165167	0.000453498	ECs4107	serine endoprotease
ECs4109	16196.33059	-3.062675333	0.323701769	-9.461410545	3.04E-21	3.44E-20	ECs4109	malate dehydrogenase
ECs4110	3898.412948	-1.246712681	0.299965706	-4.156184047	3.24E-05	9.76E-05	ECs4110	arginine repressor ArgR
ECs4111	257.1120141	1.735502373	0.488633837	3.551744152	0.000382687	0.001001429	ECs4111	hypothetical protein
ECs4112	263.0794557	-1.840001645	0.430312166	-4.275969379	1.90E-05	5.92E-05	ECs4112	hypothetical protein
ECs4113	1300.483119	0.403579892	0.287660541	1.40297272	0.160624974	0.242456888	ECs4113	p-hydroxybenzoic acid efflux subunit AaeB
ECs4114	217.8693193	0.382860369	0.374863424	1.021332955	0.307096718	0.413308322	ECs4114	p-hydroxybenzoic acid efflux subunit AaeA
ECs4115	210.5184718	2.761442543	0.401683366	6.874674866	6.21E-12	3.71E-11	ECs4115	hypothetical protein
ECs4116	942.3805535	-0.382700198	0.390917066	-0.978980534	0.327589598	0.435578204	ECs4116	DNA-binding transcriptional regulator
ECs4118	11773.74841	0.636835624	0.269919088	2.359357498	0.01830661	0.035389727	ECs4118	hypothetical protein
ECs4119	11856.28797	0.97747782	0.264166566	3.700232911	0.000215402	0.000582845	ECs4119	ribonuclease G
ECs4121	1526.481612	2.463573369	0.280840992	8.772128855	1.75E-18	1.66E-17	ECs4121	rod shape-determining protein MreD
ECs4122	9106.298819	3.819122319	0.286876402	13.31277964	1.95E-40	5.80E-39	ECs4122	rod shape-determining protein MreC
ECs4123	19181.05326	2.644898222	0.317533416	8.329511432	8.12E-17	6.91E-16	ECs4123	rod shape-determining protein MreB
ECs4124	6408.366698	0.191468478	0.23764962	0.805675507	0.420429976	0.531457289	ECs4124	regulatory protein CsrD
ECs4127	13601.65521	1.286124943	0.302403914	4.253003623	2.11E-05	6.52E-05	ECs4127	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
ECs4128	51819.63048	1.645167975	0.342218744	4.80735788	1.53E-06	5.49E-06	ECs4128	acetyl-CoA carboxylase biotin carboxylase subunit
ECs4129	133.6841042	3.320540441	0.530548386	6.258694835	3.88E-10	1.98E-09	ECs4129	hypothetical protein
ECs4132	28175.08864	4.2923369	0.410788359	10.44902273	1.48E-25	2.18E-24	ECs4132	tRNA-dihydrouridine synthase B
ECs4134	569.1649506	3.260783963	0.419545087	7.772189612	7.71E-15	5.73E-14	ECs4134	methyltransferase
ECs4135	265.296084	-1.234189815	0.645299819	-1.912583543	0.055801388	0.096802344	ECs4135	transporter
ECs4136	21.03723335	1.149019971	1.211139129	0.948710138	0.342768056	0.45187239	ECs4136	acrEF/envCD operon repressor
ECs4137	18.76481246	1.976704247	1.152751533	1.714770434	0.086387324	0.141967423	ECs4137	transmembrane protein affects septum formation and cell membrane permeability
ECs4140	183.7418537	1.948210321	0.770442988	2.528688496	0.011448959	0.023090015	ECs4140	hypothetical protein
ECs4141	251.7528747	-0.87674502	0.459316897	-1.908802016	0.056287637	0.097552011	ECs4141	periplasmic binding transport protein
ECs4142	203.386667	-0.777377959	0.374130752	-2.077824278	0.037725547	0.068109974	ECs4142	transport system permease
ECs4143	81.75663642	-0.416179395	0.531626148	-0.782842222	0.43371977	0.54431328	ECs4143	transport system permease
ECs4144	121.0047853	-1.123625065	0.43343474	-2.592374262	0.009531602	0.019663018	ECs4144	ABC transporter ATP-binding protein
ECs4145	23903.34659	0.543195278	0.386984897	1.403660151	0.160420074	0.24231002	ECs4145	transferase
ECs4146	563.4236258	2.09712315	0.394680208	5.313474327	1.08E-07	4.40E-07	ECs4146	hypothetical protein
ECs4148	949.7286038	1.043438679	0.361092301	2.889673018	0.003856427	0.008531458	ECs4148	ribosome maturation factor
ECs4149	4393.766591	0.03618491	0.305803232	0.11832743	0.905808224	0.935379283	ECs4149	hypothetical protein
ECs4150	25652.6868	-2.317138015	0.258296972	-8.970829179	2.94E-19	2.92E-18	ECs4150	hypothetical protein
ECs4151	13510.30006	-3.06408657	0.270110045	-11.34384532	7.96E-30	1.49E-28	ECs4151	DNA protecting protein DprA
ECs4154	14005.23555	1.273165866	0.304286981	4.184095761	2.86E-05	8.73E-05	ECs4154	16S rRNA m5C967 methyltransferase
ECs4158	3491.417925	-1.265769272	0.290159027	-4.362329456	1.29E-05	4.10E-05	ECs4158	hypothetical protein
ECs4160	399393.8638	4.542770289	0.402057928	11.29879547	1.33E-29	2.47E-28	ECs4160	DNA-directed RNA polymerase subunit alpha
ECs4162	36552.07386	3.558631675	0.342033892	10.40432473	2.37E-25	3.45E-24	ECs4162	30S ribosomal protein S11
ECs4187	8976.114671	2.39721	1.697062393	1.412564447	NA	NA	ECs4187	hypothetical protein
ECs4188	185.7896825	-0.822393023	1.252908004	-0.656387396	0.511574898	0.619594407	ECs4188	HopD leader peptidase
ECs4189	10561.16997	1.338880595	0.28571412	4.686084804	2.78E-06	9.71E-06	ECs4189	bacterioferritin
ECs4192	95743.19235	3.829109119	0.452582079	8.460584933	2.66E-17	2.36E-16	ECs4192	30S ribosomal protein S7
ECs4195	2061.167219	1.497495738	0.332248939	4.507149802	6.57E-06	2.17E-05	ECs4195	sulfur relay protein TusC
ECs4197	7731.056799	1.531907028	0.315624149	4.853579902	1.21E-06	4.42E-06	ECs4197	hypothetical protein
ECs4198	30158.29598	1.440791873	0.377015381	3.821573194	0.000132603	0.000368387	ECs4198	FKBP-type peptidylprolyl isomerase
ECs4199	1146.407519	1.927421666	1.351727196	1.425895456	NA	NA	ECs4199	hypothetical protein
ECs4200	8940.861433	0.016936698	0.346464581	0.048884356	0.961011456	0.9750724	ECs4200	FKBP-type peptidylprolyl isomerase
ECs4201	2007.523226	-2.41871532	0.297509891	-8.129865238	4.30E-16	3.51E-15	ECs4201	glutathione-regulated potassium-efflux system protein KefB
ECs4202	149.2920141	-2.413749175	0.60473221	-3.991434779	6.57E-05	0.000190067	ECs4202	glutathione-regulated potassium-efflux system ancillary protein KefG
ECs4203	3229.745829	0.83505975	0.295394914	2.826926629	0.004699709	0.010250294	ECs4203	ABC transporter ATP-binding protein
ECs4204	1156.667648	2.187920335	0.3060997	7.147737596	8.82E-13	5.63E-12	ECs4204	hydrolase
ECs4205	114.6878051	2.441861898	0.505021984	4.835159603	1.33E-06	4.83E-06	ECs4205	hypothetical protein
ECs4206	2532.137927	-0.603555617	0.253436972	-2.381482119	0.017243128	0.033477415	ECs4206	phosphoribulokinase
ECs4207	5815.778698	-1.729127426	0.27913786	-6.194528498	5.85E-10	2.94E-09	ECs4207	hypothetical protein
ECs4208	28479.74265	-1.144324818	0.266268553	-4.297634121	1.73E-05	5.41E-05	ECs4208	cAMP-regulatory protein
ECs4209	8595.637015	0.077764679	0.297895558	0.261046789	0.794056425	0.854056712	ECs4209	hypothetical protein
ECs4211	897.1111307	2.031041005	0.313208204	6.484635384	8.89E-11	4.79E-10	ECs4211	para-aminobenzoate synthase component II
ECs4212	191.2855135	-1.794024769	0.394523206	-4.547323817	5.43E-06	1.82E-05	ECs4212	cell filamentation protein Fic
ECs4213	83.9454994	-1.352626148	0.492454017	-2.74670548	0.006019716	0.012854578	ECs4213	hypothetical protein
ECs4215	2075.714849	5.162667271	0.375902891	13.73404513	6.35E-43	2.07E-41	ECs4215	hypothetical protein
ECs4216	742.4320919	2.123531499	0.358790753	5.918579238	3.25E-09	1.54E-08	ECs4216	nitrite reductase (NAD(P)H) subunit
ECs4218	32.13515022	1.279594148	0.881129256	1.452220703	0.146440248	0.225027074	ECs4218	nitrite transporter NirC
ECs4220	941.2782579	1.126858058	0.367594847	3.065489267	0.002173142	0.005014729	ECs4220	hypothetical protein
ECs4223	166.1578284	-0.112713506	0.41262236	-0.273163835	0.784727279	0.84705445	ECs4223	fructoselysine 3-epimerase
ECs4224	113.8449408	-1.475066064	0.465683535	-3.167528923	0.001537404	0.003636126	ECs4224	hypothetical protein
ECs4225	2362.752312	-1.191530729	0.327140195	-3.642263305	0.000270251	0.000721159	ECs4225	DNA-binding transcriptional regulator FrlR
ECs4226	8487.663068	1.468795273	0.262172665	5.602396693	2.11E-08	9.18E-08	ECs4226	tryptophanyl-tRNA synthetase
ECs4227	1705.720121	1.810405259	0.323301624	5.599740696	2.15E-08	9.31E-08	ECs4227	phosphoglycolate phosphatase
ECs4228	2026.096047	1.07311719	0.303158671	3.53978722	0.00040045	0.001042866	ECs4228	ribulose-phosphate 3-epimerase
ECs4229	3318.089335	1.511566175	0.286307284	5.279523985	1.30E-07	5.26E-07	ECs4229	DNA adenine methylase
ECs4230	13979.41485	1.159074088	0.280025154	4.139178472	3.49E-05	0.000104276	ECs4230	hypothetical protein
ECs4234	14.44912192	0.224823246	1.357787541	0.165580578	0.868487032	0.910396581	ECs4234	hypothetical protein
ECs4235	16.02527925	-1.594295096	1.08568497	-1.468469345	0.141976777	0.219006216	ECs4235	hypothetical protein
ECs4236	14.60132014	-0.507626023	0.9592727	-0.529178015	0.596681966	0.696773047	ECs4236	hypothetical protein
ECs4237	95.40227205	-2.280080476	0.60027404	-3.79839927	0.000145634	0.00040252	ECs4237	hypothetical protein
ECs4240	9280.074611	-1.60612977	0.276615491	-5.806362334	6.38E-09	2.92E-08	ECs4240	dehydrogenase
ECs4241	606.9322302	0.884106134	0.381331629	2.318470504	0.020423764	0.039132887	ECs4241	phosphatase
ECs4242	726.6751341	0.609412056	0.30414553	2.003685721	0.045103737	0.079910289	ECs4242	ribosome-associated heat shock protein Hsp15
ECs4244	1743.828826	-1.690720787	0.313344414	-5.395726592	6.82E-08	2.84E-07	ECs4244	transport
ECs4245	90698.8534	-3.714053924	0.40150985	-9.250218706	2.24E-20	2.43E-19	ECs4245	phosphoenolpyruvate carboxykinase
ECs4249	4482.776634	3.152726199	0.348289769	9.0520207	1.40E-19	1.44E-18	ECs4249	hypothetical protein
ECs4252	5039.036772	2.000242493	0.269664779	7.417514826	1.19E-13	8.08E-13	ECs4252	hypothetical protein
ECs4253	407.1969025	1.38229848	0.333906085	4.139782243	3.48E-05	0.00010406	ECs4253	hypothetical protein
ECs4254	265.2386996	-0.249380329	0.491946795	-0.506925406	0.612207159	0.709693211	ECs4254	gluconate periplasmic binding protein
ECs4255	1645.370558	0.203712921	0.255407026	0.797601085	0.425102021	0.536062242	ECs4255	carboxylesterase BioH
ECs4256	15611.21511	-0.046827203	0.271676316	-0.172363952	0.86315141	0.906032598	ECs4256	DNA uptake protein
ECs4257	2078.338634	-3.26365321	0.329640506	-9.900643739	4.14E-23	5.17E-22	ECs4257	gluconate permease
ECs4259	6511.775086	-3.151784942	0.346616904	-9.092992586	9.63E-20	9.96E-19	ECs4259	maltodextrin phosphorylase
ECs4260	19844.44091	-1.728570942	0.325267137	-5.314311669	1.07E-07	4.38E-07	ECs4260	transcriptional regulator MalT
ECs4261	4964.74634	-1.864167373	0.369342845	-5.047254602	4.48E-07	1.72E-06	ECs4261	hypothetical protein
ECs4262	1424.799785	-1.161623183	0.342911972	-3.387525889	0.000705261	0.00177348	ECs4262	hypothetical protein
ECs4263	460.4147281	-2.225022702	0.400106403	-5.561077467	2.68E-08	1.15E-07	ECs4263	RNA 3'-terminal-phosphate cyclase
ECs4264	165.8668062	-1.37398192	0.423805102	-3.242013637	0.001186883	0.002855806	ECs4264	hypothetical protein
ECs4265	415.0067933	-2.013737337	0.36252079	-5.5548189	2.78E-08	1.19E-07	ECs4265	2-component regulator
ECs4266	386.2999817	1.71953009	0.374285753	4.594163891	4.34E-06	1.47E-05	ECs4266	DNA-binding transcriptional repressor GlpR
ECs4267	1033.410667	1.385047547	0.296269072	4.674965015	2.94E-06	1.02E-05	ECs4267	intramembrane serine protease GlpG
ECs4270	110.4326998	-0.311391301	0.601084727	-0.518048932	0.604424129	0.703687068	ECs4270	hypothetical protein
ECs4271	125.9728394	0.148759388	0.454242418	0.327488984	0.743298073	0.815808911	ECs4271	ABC transporter ATP-binding protein
ECs4272	348.2943236	-0.165821165	0.323077636	-0.513254855	0.607773059	0.706778067	ECs4272	hypothetical protein
ECs4273	44073.05566	-1.341864056	0.264318888	-5.076686224	3.84E-07	1.49E-06	ECs4273	glycogen phosphorylase
ECs4276	13402.57536	-1.592660783	0.252240409	-6.314058825	2.72E-10	1.40E-09	ECs4276	glycogen debranching protein
ECs4277	10379.2119	-0.142175326	0.298737178	-0.475921099	0.63413059	0.726851528	ECs4277	glycogen branching protein
ECs4278	11936.41664	0.597403277	0.277475124	2.152997607	0.031318867	0.057600731	ECs4278	aspartate-semialdehyde dehydrogenase
ECs4279	921.6057488	1.048269374	0.29289779	3.578959654	0.000344965	0.000908872	ECs4279	dITP- and XTP- hydrolase
ECs4280	1125.662336	-0.122626064	0.343257974	-0.357241707	0.720910866	0.797067991	ECs4280	DNA processing protein DprA
ECs4285	946.6861098	-2.506174023	0.39525076	-6.340719049	2.29E-10	1.19E-09	ECs4285	low affinity gluconate transporter
ECs4287	4251.821075	-1.932181407	0.342786491	-5.636690643	1.73E-08	7.62E-08	ECs4287	regulator of gluconate operon
ECs4288	2264.483248	-0.443005031	0.259843244	-1.7048934	0.088214307	0.144416219	ECs4288	hypothetical protein
ECs4289	7018.798596	0.418258275	0.304495534	1.37361054	0.169562623	0.253220383	ECs4289	dehydrogenase
ECs4290	652.4347925	-1.492184811	0.307445499	-4.853493757	1.21E-06	4.42E-06	ECs4290	acetyltransferase YhhY
ECs4291	149.7140845	0.991438189	0.431850367	2.295791007	0.021687834	0.04129162	ECs4291	hypothetical protein
ECs4292	186.701666	0.988256702	0.507672369	1.946642681	0.051577588	0.090436223	ECs4292	hypothetical protein
ECs4294	1991.98862	-3.819822521	0.320900386	-11.90345257	1.14E-32	2.47E-31	ECs4294	hypothetical protein
ECs4297	357.2984099	-2.98318865	0.425253127	-7.015089271	2.30E-12	1.42E-11	ECs4297	glycerol-3-phosphate transporter membrane protein
ECs4298	286.0057467	-4.579140171	0.417303322	-10.9731697	5.14E-28	8.83E-27	ECs4298	glycerol-3-phosphate transporter permease
ECs4299	1678.036819	-6.00306369	0.335000054	-17.91959021	8.29E-72	7.24E-70	ECs4299	glycerol-3-phosphate transporter periplasmic binding protein
ECs4300	258.341026	0.685941281	0.401182468	1.709798745	0.087303095	0.143161396	ECs4300	hypothetical protein
ECs4304	635.498579	3.811434365	0.367102057	10.38249255	2.98E-25	4.29E-24	ECs4304	branched-chain amino acid transporter permease LivH
